ID,group,Abies firma,Distylium racemosum,Castanopsis sieboldii,Pinus densiflora,Pinus thunbergii,Machilus thunbergii,Quercus salicina,Tsuga sieboldii,Quercus acuta,Machilus japonica,Fagus crenata,Cleyera japonica,Camellia japonica,Illicium anisatum,Quercus gilva,Carpinus tschonoskii,Cryptomeria japonica,Chamaecyparis obtusa,Quercus glauca,Quercus crispula var. crispula,Cerasus jamasakura,Quercus serrata,Lithocarpus edulis,Cinnamomum yabunikkei,Cinnamomum camphora,Betula grossa,Toxicodendron sylvestre,Zelkova serrata,Cornus controversa var. controversa
K212,past,0.3612831551628262,0.07264933011426397,0.5635231822376692,0.9464047868939252,0.0,1.1113384012073895,1.0367255756846319,0.3632466505713199,0.8030696220738909,0.0,0.0,0.0,0.11780972450961726,0.21402099952580467,0.0,0.015707963267948967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K213,past,0.0,0.10602875205865553,0.0,0.0,0.0,0.0,0.2984513020910303,0.0,0.017671458676442587,0.3121957699504857,0.0,0.015707963267948967,0.7186393195086652,0.0,0.0,0.3671736413883071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K214,past,0.0,0.46338491640449453,0.0,2.362084976417826,0.15904312808798327,1.584540794654352,1.2252211349000193,0.0,0.007853981633974483,0.12370021073509811,0.0,0.0,0.7500552460445632,0.2631083847381452,0.0,0.8796459430051421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K215,past,0.0,0.03337942194439156,0.08050331174823845,0.0,0.12566370614359174,0.17671458676442586,0.20224002707484295,0.0,0.24150993524471537,0.07853981633974483,0.0,0.0,0.08835729338221293,0.0,0.0,0.039269908169872414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K216,past,0.0,0.0,0.3966260725157114,0.42215151282612845,0.0,0.04123340357836604,0.45945792558750725,0.0,0.15707963267948966,0.0,0.0,0.13351768777756623,0.12566370614359174,0.007853981633974483,0.0,0.007853981633974483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K217,past,0.0,0.0,0.05497787143782139,0.0,0.8992808970900783,0.015707963267948967,0.0,0.0,0.6518804756198822,0.0,0.0,0.0,0.015707963267948967,0.0,0.0,1.1015209241649213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K218,past,0.0,0.007853981633974483,0.23561944901923448,3.68744437715102,0.0,1.5472343818929732,0.18456856839840036,0.0,0.2807798434145878,0.0,0.0,0.0,0.0471238898038469,0.300414797499524,0.0,0.6302820261264523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K219,past,0.0,0.0,0.0,6.102543729598173,0.2670353755551324,0.13744467859455345,0.015707963267948967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K220,past,0.0,0.0,0.0,0.19634954084936207,0.3180862561759666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K221,past,0.0,0.0,0.0,0.0,0.0,0.0,3.3281247173966872,0.0,1.8928095737878503,0.0,0.1433351648200343,0.0,0.1040652566501619,0.5163992924338223,0.0,2.1029035824966678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K222,past,0.0,0.0,0.0,0.0,0.0,0.09621127501618741,0.5910121179565799,0.0,0.41037054037516674,0.0,0.04908738521234052,0.0,0.06283185307179587,1.4392421344258242,0.0,2.951133598965912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K223,past,0.0,0.0,0.0,0.10210176124166828,0.0,0.2925608158655495,0.19831303625785568,0.0,0.0,0.0,0.0,0.031415926535897934,0.3632466505713199,0.79717913584841,0.0,0.015707963267948967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K224,past,0.0,0.0,0.0,0.0,0.0,0.0,0.1904590546238812,0.0,0.0,0.0,0.0,0.0,0.017671458676442587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K225,past,0.0,0.0,0.0,1.1682797680537043,0.0,0.0,0.14333516482003433,0.0,0.4614214209960009,0.0,0.0,0.0,0.04123340357836604,0.05497787143782139,0.0,0.1040652566501619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K226,past,0.0,0.031415926535897934,0.44374996231955827,5.091343594223958,0.21598449493429828,0.5811946409141118,0.3495021827118645,0.0,0.6185010536754906,0.0,0.0,0.0,0.031415926535897934,0.6695519342963248,0.0,0.7677267047210057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K227,past,0.0,0.0,0.0,0.0,0.0,0.0,0.43982297150257105,0.0,1.2821625017463345,0.0,0.007853981633974483,0.0,0.015707963267948967,0.04908738521234052,0.0,0.42804199905160933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K228,past,0.0,0.0,0.0,1.019054117008189,0.5654866776461628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.771072858461246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K229,past,0.0,0.0,0.0,0.0,0.0,0.0,0.18456856839840036,0.0,1.5550883635269477,0.0,1.9418969590001909,0.0,0.015707963267948967,0.2984513020910304,0.0,0.3082687791334985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K230,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3161227607674729,0.0,0.015707963267948967,0.0,0.05105088062083414,0.1590431280879833,0.0,0.12566370614359174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K231,past,10.080585427206248,0.0,0.0,0.0,0.0,0.0,0.7048948516492098,1.0661780068120361,1.2880529879718152,0.0,0.0,0.5183627878423159,0.7206028149171588,0.4908738521234052,0.0,0.38484510006474965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K232,past,7.9148499916377855,0.0,0.0,0.0,0.0,0.0,0.007853981633974483,0.0,0.12173671532660449,0.0,0.0,0.0,0.4987278337573797,0.21402099952580467,0.0,0.015707963267948967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K233,past,4.828235209485813,0.0,0.0,0.0,0.0,0.0,0.2827433388230814,0.031415926535897934,3.6167585424452495,0.0,1.3332133823671684,0.06283185307179587,0.6381360077604268,0.5085453107998478,0.0,0.14922565104551516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K234,past,1.6061392441477818,0.0,0.0,0.0,0.0,0.0,0.6518804756198822,0.0,0.7382742735936014,0.0667588438887831,0.0,0.0,0.15707963267948966,0.11191923828413639,0.0,0.45945792558750725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K235,past,0.6499169802113884,0.0,0.0,0.0,0.0,0.0,0.12173671532660449,0.0,0.48105637508093707,0.0,0.35539266893734534,0.08050331174823845,0.18653206380689397,0.21598449493429828,0.0,0.46927540262997536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K236,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K237,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44767695313654554,0.0,1.3587388226775856,0.0,0.3023782929080176,0.1688606051304514,0.0,0.48301987048943074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K238,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.558655501445441,0.0,0.0,0.0471238898038469,0.0,0.007853981633974483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K239,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1820242359131596,0.0,0.0,0.0942477796076938,0.0,0.49872783375737967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K240,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04908738521234052,0.0,1.6395186660921732,0.0,0.0,0.0,0.0,2.352267499375358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K241,past,0.24347343065320898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7070793312359562,0.0,0.0,0.3750276230222816,0.0,0.21598449493429828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K242,past,0.0,0.007853981633974483,0.0,0.8168140899333463,6.080945280104744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K243,past,0.0,0.0,0.0,2.2540927289506767,0.7206028149171588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400001,current,0.0,0.0,0.11189025000000001,0.0,0.0,0.026720999999999998,0.0,0.0,0.240490375,0.0,0.0,0.0,0.059531249999999994,0.0,0.0,0.014250625,1.22303875,0.0,0.0,0.0,0.0,0.0,0.435109125,0.0038025,0.0,0.0,0.009702249999999999,0.0,0.01
400003,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400106,current,0.0,0.043399375000000004,0.0,0.0,0.0,0.0,0.16031275,0.0,1.27414275,0.0,0.0,0.0,0.046773125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04254374999999999,0.0,0.0,0.0,0.0,0.0
400107,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.792272625,0.0,0.0,0.0,0.299650625,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400110,current,0.0,0.0,0.0,0.0,0.0,0.05633550000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.636445,0.2283735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400127,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028560999999999996,0.230584,0.1313175,0.0,0.0,0.0,0.0,0.0,0.027213124999999998,0.0,0.0,0.0,0.0,0.01764
400191,current,0.0,0.03137812500000001,0.029787875,0.0,0.0,0.08380225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08041825,0.0,0.0,0.0,0.0,0.033541875,0.12463437499999999,0.0,0.0,0.0,0.0
400242,current,0.0,0.0,0.01651225,0.0,0.0,0.01265625,0.061641999999999995,0.0,0.584988125,0.0,0.0,0.0,0.100502125,0.0,0.0,0.006890625,0.0,0.0,0.0,0.0,0.0,0.0567855,0.0,0.00361,0.0,0.0,0.0,0.0,0.0
400252,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006375624999999999,0.0,0.0,0.0,1.17940125,0.0105625,0.044781375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697425,0.6025735,0.0
410006,current,0.0,0.0,0.265538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6958855,0.762043,0.0,0.0,0.0,0.0,0.0,0.0,0.13060625,0.0,0.010100250000000002,0.0,0.0
410065,current,0.0,0.0,1.221101,0.0,0.0,0.48536175,0.252903,0.0,0.0,0.0,0.0,0.0,0.019713125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410103,current,0.0,0.0,0.0,0.0,0.0,0.067753125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10400625,0.0,0.01243225,0.0,0.0,0.017576,0.0,0.0,0.02205225,0.0,0.004305625000000001,0.0,0.0
410140,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.387294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015875999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087025
420190,current,0.0,0.0,0.93081125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013135624999999998,0.0,0.0,0.0,0.0,0.03348225,0.49643662499999996,0.0,0.0,0.0,0.032329625,0.014062499999999999,0.0,0.0,0.051002500000000006,0.0,0.0
420204,current,0.0,0.0057599999999999995,0.0,0.0,0.0,0.175318875,0.0,0.0,0.65515275,0.0,0.0,0.0,0.004515625,0.0,0.0,0.19186175,0.0,0.0,0.0,0.0,0.06590299999999999,0.0,0.0,0.10938125,0.0,0.25472475,0.06965625,0.0,0.08366975000000001
420209,current,0.0,0.096425625,0.60012725,0.0,0.0,0.5037665,0.059559,0.0,0.24487575,0.0,0.0,0.0,0.042176875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017292250000000002,0.0,0.0,0.154056625,0.0,0.02235025,0.0,0.0,0.0
420224,current,0.0,0.0,0.04992275,0.0,0.0,0.68223425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08378525,0.0,0.0,0.0,0.0,0.0,0.0,0.13543875,0.0,0.04165275,0.0,0.0
420240,current,0.0,0.0,0.0,0.0,0.0,0.099647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0710865,0.0,0.0,0.0,0.413431,0.0,0.55115575,0.0,0.0
430015,current,0.0,0.0,0.219894,0.0,0.0,0.4694655,0.0,0.0,0.10547075,0.0,0.0,0.0,0.015310625,0.0,0.0,0.0,0.0,0.118728875,0.009922499999999999,0.0,0.048987249999999996,0.04272587499999999,0.0,0.034104999999999996,0.0,0.0,0.0,0.0,0.0
430022,current,0.0,0.0,0.17218975,0.0,0.0,0.022829000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70545225,1.135636375,0.0663435,0.0,0.0,0.0144,0.0,0.0,0.017424,0.0,0.0,0.0,0.0
430074,current,0.0,0.0,0.0,0.0,0.0,0.413794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170875375,0.0,0.0,0.15895750000000003,0.0,0.010200999999999998,0.07263025000000001,0.0,0.0,0.0,0.0
430116,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95798025,0.0,0.0409385,0.009801,0.0,0.0,0.0,0.0,0.035639375,0.0,0.0
430128,current,0.0,0.0,0.0,0.0,0.0,0.0441,0.0,0.0,0.0,0.0,0.0,0.0,0.047496875,0.0,0.0,0.0,0.0,0.0,0.240229,0.0,0.015405625,0.0,0.0,0.0,0.322096,0.0,0.0472045,0.0,0.0
430169,current,0.0,0.0,0.0,0.0,0.0,0.00676,0.092307875,0.0,0.67486075,0.0,0.0,0.0,0.029082500000000004,0.0,0.0,0.028021249999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03706325,0.0,0.0,0.0
430220,current,0.0,0.0,0.083245625,0.0,0.0,0.035618500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004730624999999999,0.012488125,0.0,0.011300625,0.21387312500000003,0.0,0.0,0.0,0.0,0.0037056250000000006,0.0,0.0
430277,current,0.0,0.03809375,0.0,0.0,0.0,0.0,0.352617375,0.0,0.011055625000000001,0.0,0.0,0.0,0.075458125,0.0,0.0,0.0,0.0,0.0,0.130124625,0.0,0.01625625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430304,current,0.0,0.015732500000000003,0.02030625,0.0,0.0,0.020293375000000002,0.35111725,0.11928925,0.155465625,0.0,0.0,0.0,0.0,0.0,0.0,0.244418875,0.0,0.0,0.108043125,0.0,0.05088125,0.0,0.0,0.02517125,0.0,0.0709445,0.033647250000000004,0.0,0.0
430309,current,0.0,0.0,0.957765875,0.0,0.0,0.014015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08022275,0.0,0.0039006250000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06546337499999999
430336,current,0.0,0.0,0.0,0.0,0.0,0.017980625,0.090228875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14677775,0.0,0.0,0.0,0.040446499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009120250000000002
430358,current,0.0,0.0,0.0,0.0,0.0,0.104639875,0.023104,0.0,0.0,0.0,0.0,0.0,0.124608375,0.0,0.0,0.0,0.165400125,0.0,0.05087025,0.0,0.0,0.0,0.0,0.07410325000000001,0.0,0.0,0.0,0.0,0.15005425
430366,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016530875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053017249999999995,0.0,0.0,0.02155625
430373,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0361,0.013924,0.3930635,0.0,0.1086945,0.036647874999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430374,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016384000000000003,0.10939750000000001,1.324077,0.0,0.184196125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430383,current,0.0,0.0,0.0,0.0,0.0,0.0,0.094422,0.0,0.0087025,0.0,0.0,0.0,0.054055000000000006,0.0,0.0,0.0,0.0835775,0.0,0.0,0.0,0.068644,0.0,0.0,0.0,0.0,0.01703025,0.0,0.18784550000000003,0.027556000000000008
430389,current,0.0,0.0,0.0,0.0,0.0,0.32155175,0.072443375,0.0,0.054926249999999996,0.0,0.0,0.0,0.201605625,0.0,0.0,0.0,0.2509655,0.1672485,0.0,0.0,0.06671949999999999,0.0,0.0,0.08432225,0.0,0.0,0.0,0.0,0.016128999999999998
430406,current,0.0,0.0,0.0,0.0,0.0,0.0,0.115508,0.0,0.0,0.0,0.0,0.0,0.0918525,0.0,0.0,0.0,0.08216549999999999,0.0,0.0,0.0,0.01243225,0.0,0.0,0.029086624999999998,0.0,0.0,0.0,0.013770249999999998,0.019881
440001,current,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267452875,0.16537675,0.0,0.0,0.0,0.012996,0.0,0.0,0.0,0.0,0.0,0.059948,0.008372250000000001
440008,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101871,1.08331725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03258987499999999,0.11302375
440029,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14612725,0.0,0.0,0.0,0.01444375,0.0,0.0,0.101548875,0.311933125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008372250000000001,0.0,0.0112225,0.049291249999999995
440042,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017486,0.0,0.0,0.0,0.10560800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440076,current,0.0,0.023020625,0.083892875,0.0,0.0,0.02553025,0.0,0.207430375,0.0,0.0,0.0,0.0,0.021228125,0.0,0.0,0.136455625,0.0,0.0,0.14329475,0.0,0.0144,0.0,0.0,0.0,0.0,0.0,0.033646875,0.0,0.03673125
440077,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8444476249999999,0.0,0.011470625000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291485
440080,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009150624999999999,0.0,0.0,0.0,0.7337385,0.0,0.0,0.0,0.0,0.0,0.18798575,0.0,0.0,0.0
440086,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.701605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440099,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027635625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440100,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.101458375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440140,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6378918749999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440147,current,0.0,0.0,0.0,0.0,0.0,0.07111524999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0241525,0.0,0.0,0.017553125000000003,0.0,0.0,0.0,0.0,0.0,0.08184625,0.0,0.08623875,0.0,0.0,0.0,0.29598425,0.033581
440155,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62519725,0.0,0.0,0.0,0.1902895,0.0,0.0,0.0,0.0,0.0,0.0,0.089393125,0.20365450000000002
440160,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01946025,0.0,0.0,0.0,0.0,0.041903125,0.756993375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440161,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05466275,0.0698705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440167,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039819999999999994,0.0,0.0,0.0,0.036010249999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726625
440168,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011881000000000001
440198,current,0.0,0.0,0.0,0.0,0.0,0.0,0.01857875,0.453003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18481175,0.0,0.244492,0.0,0.0,0.0,0.0,0.0,0.023115625,0.0,0.0,0.0
440223,current,0.0,0.0,0.0,0.0,0.0,0.01625625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277480375,0.56591375,0.0,0.039050375,0.0,0.02821825,0.09558275,0.0,0.044025375,0.0,0.0,0.0,0.0,0.065905
440255,current,0.0,0.0,0.0,0.0,0.0,0.35584024999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.127485625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03705625,0.0,0.0,0.0,0.0,0.0,0.052994,0.0,0.025760250000000002
440273,current,0.0,0.0,0.1279945,0.0,0.0,0.0037056250000000006,0.0468335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712298,0.0,0.0,0.297729375,0.0,0.0,0.0,0.0,0.20658875000000002,0.0,0.0
440328,current,0.0,0.0,0.54999425,0.0,0.0,0.0,0.0,0.0,0.011390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114585625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008190250000000001,0.0,0.007425625
440337,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191725875,0.4466035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440348,current,0.0,0.0,0.0,0.0,0.0,0.07149625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206063375,0.0512885,0.0,0.08579587500000001,0.0,0.292495625,0.166825,0.0,0.0,0.0,0.0,0.096230125,0.0,0.012320999999999999
440353,current,0.0,0.0,0.011342250000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3854835,0.11704375,0.0,0.0,0.0,0.0,0.0,0.0,0.10065425,0.0,0.0,0.0,0.0
440375,current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065025,0.0,0.14290025,0.13879675,0.0,0.0039006250000000004,0.0,0.0,0.09184437499999999,0.0,0.072026375
440378,current,0.0,0.0,0.0,0.0,0.0,0.00855625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8393435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440379,current,0.0,0.02377,0.14192675,0.0,0.0,0.026218500000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094766625,0.0,0.0,0.743442625,0.0,0.017424,0.10497375,0.0,0.0,0.0,0.0,0.011055625000000001,0.0,0.0
440386,current,0.0,0.0,0.08364475,0.0,0.0,0.3671965,0.0,0.0,0.0,0.0,0.0,0.0,0.181513125,0.0,0.0,0.0,0.0,0.0,0.25835075,0.0,0.0,0.0,0.0,0.0669435,0.09101325,0.0,0.035080875,0.0,0.04997325
440388,current,0.0,0.0,0.08052487500000001,0.0,0.0,0.056398250000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0038025,0.0,0.0,0.0,0.0,0.0,0.180711625,0.0,0.35685900000000004,0.031560875,0.0,0.010725624999999999,0.009025,0.0,0.017606875,0.0,0.018606249999999998
